,imageName,aestheticScore,qualityScore
4787,iaa_pub1430_.jpg,2.25,2.441666666666667
4788,iaa_pub14310_.jpg,3.5869565217391304,3.6478260869565218
4789,iaa_pub14311_.jpg,2.9782608695652173,3.317391304347826
4790,iaa_pub14312_.jpg,2.391304347826087,2.5478260869565217
4791,iaa_pub14313_.jpg,3.260869565217391,3.4
4792,iaa_pub14314_.jpg,1.934782608695652,2.0217391304347827
4793,iaa_pub14315_.jpg,3.5652173913043477,3.6652173913043478
4794,iaa_pub14316_.jpg,3.869565217391304,4.043478260869565
4795,iaa_pub14317_.jpg,3.4130434782608696,3.5130434782608693
4796,iaa_pub14318_.jpg,2.1739130434782608,2.265217391304348
4797,iaa_pub14319_.jpg,3.3260869565217392,3.508695652173913
4798,iaa_pub1431_.jpg,3.1458333333333335,3.3708333333333336
4799,iaa_pub14320_.jpg,3.1739130434782608,3.3391304347826085
4800,iaa_pub14321_.jpg,1.934782608695652,2.1
4801,iaa_pub14322_.jpg,3.9347826086956523,3.991304347826087
4802,iaa_pub14323_.jpg,2.608695652173913,2.8782608695652177
4803,iaa_pub14324_.jpg,3.9130434782608696,3.9086956521739133
4804,iaa_pub14325_.jpg,3.239130434782609,3.465217391304348
4805,iaa_pub14326_.jpg,2.9565217391304346,3.117391304347826
4806,iaa_pub14327_.jpg,3.217391304347826,3.4130434782608696
4807,iaa_pub14328_.jpg,3.4565217391304346,3.5782608695652174
4808,iaa_pub14329_.jpg,3.4130434782608696,3.6478260869565218
4809,iaa_pub1432_.jpg,3.2708333333333335,3.525
4810,iaa_pub14330_.jpg,3.652173913043478,3.682608695652174
4811,iaa_pub14331_.jpg,3.739130434782609,3.9782608695652173
4812,iaa_pub14332_.jpg,2.9782608695652173,3.1565217391304343
4813,iaa_pub14333_.jpg,2.5,2.591304347826087
4814,iaa_pub14334_.jpg,3.217391304347826,3.391304347826087
4815,iaa_pub14335_.jpg,3.5869565217391304,3.7652173913043474
4816,iaa_pub14336_.jpg,3.369565217391304,3.5
4817,iaa_pub14337_.jpg,3.239130434782609,3.3391304347826085
4818,iaa_pub14338_.jpg,3.0434782608695654,3.226086956521739
4819,iaa_pub14339_.jpg,3.4130434782608696,3.526086956521739
4820,iaa_pub1433_.jpg,3.1458333333333335,3.3666666666666667
4821,iaa_pub14340_.jpg,2.0652173913043477,2.0391304347826087
4822,iaa_pub14341_.jpg,3.369565217391304,3.3521739130434782
4823,iaa_pub14342_.jpg,2.6956521739130435,2.9782608695652173
4824,iaa_pub14343_.jpg,3.1739130434782608,3.356521739130435
4825,iaa_pub14344_.jpg,3.260869565217391,3.3043478260869565
4826,iaa_pub14345_.jpg,3.608695652173913,3.7695652173913046
4827,iaa_pub14346_.jpg,3.3260869565217392,3.5478260869565217
4828,iaa_pub14347_.jpg,3.152173913043478,3.2956521739130435
4829,iaa_pub14348_.jpg,3.1956521739130435,3.239130434782609
4830,iaa_pub14349_.jpg,3.0217391304347827,3.108695652173913
4831,iaa_pub1434_.jpg,3.2916666666666665,3.5041666666666664
4832,iaa_pub14350_.jpg,3.0869565217391304,3.191304347826087
4833,iaa_pub14351_.jpg,2.3125,2.5416666666666665
4834,iaa_pub14352_.jpg,3.2291666666666665,3.4791666666666665
4835,iaa_pub14353_.jpg,3.0416666666666665,3.341666666666667
4836,iaa_pub14354_.jpg,2.8125,2.970833333333333
4837,iaa_pub14355_.jpg,3.6041666666666665,3.8249999999999997
4838,iaa_pub14356_.jpg,3.5625,3.7583333333333333
4839,iaa_pub14357_.jpg,2.8125,3.0541666666666667
4840,iaa_pub14358_.jpg,3.2291666666666665,3.5124999999999997
4841,iaa_pub14359_.jpg,2.875,3.154166666666667
4842,iaa_pub1435_.jpg,3.4375,3.579166666666667
4843,iaa_pub14360_.jpg,2.4375,2.5416666666666665
4844,iaa_pub14361_.jpg,3.3541666666666665,3.6458333333333335
4845,iaa_pub14362_.jpg,3.3958333333333335,3.704166666666667
4846,iaa_pub14363_.jpg,3.6458333333333335,3.8083333333333336
4847,iaa_pub14364_.jpg,3.0208333333333335,3.3125
4848,iaa_pub14365_.jpg,2.9583333333333335,3.2624999999999997
4849,iaa_pub14366_.jpg,3.5833333333333335,3.875
4850,iaa_pub14367_.jpg,2.7916666666666665,2.9916666666666667
4851,iaa_pub14368_.jpg,3.125,3.3375
4852,iaa_pub14369_.jpg,3.0625,3.295833333333333
4853,iaa_pub1436_.jpg,2.4166666666666665,2.7416666666666667
4854,iaa_pub14370_.jpg,2.3958333333333335,2.6750000000000003
4855,iaa_pub14371_.jpg,3.0,3.283333333333333
4856,iaa_pub14372_.jpg,3.6875,3.9458333333333333
4857,iaa_pub14373_.jpg,2.4166666666666665,2.629166666666667
4858,iaa_pub14374_.jpg,2.2083333333333335,2.341666666666667
4859,iaa_pub14375_.jpg,2.9583333333333335,3.1833333333333336
4860,iaa_pub14376_.jpg,3.1041666666666665,3.3375
4861,iaa_pub14377_.jpg,2.625,2.8375
4862,iaa_pub14378_.jpg,3.5,3.6999999999999997
4863,iaa_pub14379_.jpg,3.4166666666666665,3.620833333333333
4864,iaa_pub1437_.jpg,3.8541666666666665,3.775
4865,iaa_pub14380_.jpg,3.9791666666666665,4.083333333333333
4866,iaa_pub14381_.jpg,3.0416666666666665,3.2916666666666665
4867,iaa_pub14382_.jpg,3.2916666666666665,3.4625
4868,iaa_pub14383_.jpg,3.25,3.5416666666666665
4869,iaa_pub14384_.jpg,3.125,3.3791666666666664
4870,iaa_pub14385_.jpg,3.625,3.841666666666667
4871,iaa_pub14386_.jpg,2.8958333333333335,3.0541666666666667
4872,iaa_pub14387_.jpg,3.4791666666666665,3.720833333333333
4873,iaa_pub14388_.jpg,2.5208333333333335,2.5458333333333334
4874,iaa_pub14389_.jpg,3.0208333333333335,3.1875
4875,iaa_pub1438_.jpg,3.4791666666666665,3.65
4876,iaa_pub14390_.jpg,3.0833333333333335,3.3125
4877,iaa_pub14391_.jpg,3.875,4.033333333333333
4878,iaa_pub14392_.jpg,3.8333333333333335,4.05
4879,iaa_pub14393_.jpg,3.0416666666666665,3.375
4880,iaa_pub14394_.jpg,3.0833333333333335,3.2583333333333333
4881,iaa_pub14395_.jpg,3.0,3.2583333333333333
4882,iaa_pub14396_.jpg,2.0625,2.183333333333333
4883,iaa_pub14397_.jpg,3.4791666666666665,3.6500000000000004
4884,iaa_pub14398_.jpg,3.5625,3.7125
4885,iaa_pub14399_.jpg,2.6458333333333335,2.908333333333333
4886,iaa_pub1439_.jpg,3.6458333333333335,3.8000000000000003
4887,iaa_pub143_.jpg,2.78,2.84
4888,iaa_pub14400_.jpg,3.2083333333333335,3.35
4889,iaa_pub14401_.jpg,3.3541666666666665,3.483333333333333
4890,iaa_pub14402_.jpg,2.6458333333333335,2.8958333333333335
4891,iaa_pub14403_.jpg,2.875,3.095833333333333
4892,iaa_pub14404_.jpg,2.7291666666666665,2.9625
4893,iaa_pub14405_.jpg,3.0416666666666665,3.3083333333333336
4894,iaa_pub14406_.jpg,3.5,3.6958333333333333
4895,iaa_pub14407_.jpg,3.1458333333333335,3.408333333333333
4896,iaa_pub14408_.jpg,3.2083333333333335,3.4875000000000003
4897,iaa_pub14409_.jpg,2.9791666666666665,3.033333333333333
4898,iaa_pub1440_.jpg,2.8333333333333335,3.0583333333333336
4899,iaa_pub14410_.jpg,3.0833333333333335,3.2416666666666667
4900,iaa_pub14411_.jpg,2.875,3.0666666666666664
4901,iaa_pub14412_.jpg,3.6666666666666665,3.7458333333333336
4902,iaa_pub14413_.jpg,1.7083333333333333,1.8416666666666668
4903,iaa_pub14414_.jpg,3.4166666666666665,3.6291666666666664
4904,iaa_pub14415_.jpg,3.1666666666666665,3.4625
4905,iaa_pub14416_.jpg,2.8333333333333335,3.0208333333333335
4906,iaa_pub14417_.jpg,2.5416666666666665,2.8083333333333336
4907,iaa_pub14418_.jpg,3.4791666666666665,3.6875
4908,iaa_pub14419_.jpg,3.25,3.4875000000000003
4909,iaa_pub1441_.jpg,3.6458333333333335,3.7375000000000003
4910,iaa_pub14420_.jpg,2.2708333333333335,2.5708333333333333
4911,iaa_pub14421_.jpg,3.42,3.608
4912,iaa_pub14422_.jpg,3.64,3.7239999999999998
4913,iaa_pub14423_.jpg,4.02,4.104
4914,iaa_pub14424_.jpg,3.9,4.016
4915,iaa_pub14425_.jpg,2.26,2.392
4916,iaa_pub14426_.jpg,3.54,3.708
4917,iaa_pub14427_.jpg,3.54,3.716
4918,iaa_pub14428_.jpg,3.42,3.62
4919,iaa_pub14429_.jpg,3.5,3.6719999999999997
4920,iaa_pub1442_.jpg,3.125,3.3874999999999997
4921,iaa_pub14430_.jpg,3.28,3.5839999999999996
4922,iaa_pub14431_.jpg,3.86,3.9
4923,iaa_pub14432_.jpg,3.26,3.556
4924,iaa_pub14433_.jpg,1.72,1.8840000000000001
4925,iaa_pub14434_.jpg,3.78,3.8760000000000003
4926,iaa_pub14435_.jpg,1.5,1.604
4927,iaa_pub14436_.jpg,2.9,3.148
4928,iaa_pub14437_.jpg,3.9,3.9760000000000004
4929,iaa_pub14438_.jpg,2.9,3.248
4930,iaa_pub14439_.jpg,3.72,3.812
4931,iaa_pub1443_.jpg,2.4583333333333335,2.620833333333333
4932,iaa_pub14440_.jpg,2.98,3.252
4933,iaa_pub14441_.jpg,3.98,4.124
4934,iaa_pub14442_.jpg,1.92,1.984
4935,iaa_pub14443_.jpg,3.24,3.5239999999999996
4936,iaa_pub14444_.jpg,3.64,3.8280000000000003
4937,iaa_pub14445_.jpg,3.38,3.532
4938,iaa_pub14446_.jpg,2.96,3.076
4939,iaa_pub14447_.jpg,3.62,3.7560000000000002
4940,iaa_pub14448_.jpg,3.52,3.72
4941,iaa_pub14449_.jpg,2.92,3.04
4942,iaa_pub1444_.jpg,3.1666666666666665,3.358333333333333
4943,iaa_pub14450_.jpg,3.38,3.452
4944,iaa_pub14451_.jpg,1.98,2.048
4945,iaa_pub14452_.jpg,3.28,3.46
4946,iaa_pub14453_.jpg,2.84,3.128
4947,iaa_pub14454_.jpg,2.3,2.376
4948,iaa_pub14455_.jpg,3.38,3.508
4949,iaa_pub14456_.jpg,3.58,3.6
4950,iaa_pub14457_.jpg,3.08,3.332
4951,iaa_pub14458_.jpg,3.5,3.6319999999999997
4952,iaa_pub14459_.jpg,4.02,4.056
4953,iaa_pub1445_.jpg,3.1875,3.4458333333333333
4954,iaa_pub14460_.jpg,3.96,4.08
4955,iaa_pub14461_.jpg,1.88,2.004
4956,iaa_pub14462_.jpg,2.98,3.236
4957,iaa_pub14463_.jpg,3.6,3.824
4958,iaa_pub14464_.jpg,2.8,2.94
4959,iaa_pub14465_.jpg,3.36,3.56
4960,iaa_pub14466_.jpg,3.3,3.5039999999999996
4961,iaa_pub14467_.jpg,3.62,3.816
4962,iaa_pub14468_.jpg,4.08,4.096
4963,iaa_pub14469_.jpg,2.94,3.3
4964,iaa_pub1446_.jpg,3.0833333333333335,3.279166666666667
4965,iaa_pub14470_.jpg,3.32,3.4
4966,iaa_pub14471_.jpg,4.02,3.988
4967,iaa_pub14472_.jpg,4.24,4.276
4968,iaa_pub14473_.jpg,3.86,4.008
4969,iaa_pub14474_.jpg,3.38,3.608
4970,iaa_pub14475_.jpg,3.12,3.404
4971,iaa_pub14476_.jpg,3.4,3.548
4972,iaa_pub14477_.jpg,3.76,3.7439999999999998
4973,iaa_pub14478_.jpg,3.34,3.492
4974,iaa_pub14479_.jpg,3.04,3.352
4975,iaa_pub1447_.jpg,3.7708333333333335,3.8333333333333335
4976,iaa_pub14480_.jpg,3.6,3.812
4977,iaa_pub14481_.jpg,4.02,3.892
4978,iaa_pub14482_.jpg,3.18,3.444
4979,iaa_pub14483_.jpg,3.78,3.904
4980,iaa_pub14484_.jpg,2.92,3.0439999999999996
4981,iaa_pub14485_.jpg,3.36,3.5159999999999996
4982,iaa_pub14486_.jpg,2.9,3.0239999999999996
4983,iaa_pub14487_.jpg,3.38,3.408
4984,iaa_pub14488_.jpg,3.88,3.932
4985,iaa_pub14489_.jpg,2.04,2.136
4986,iaa_pub1448_.jpg,3.2916666666666665,3.558333333333333
4987,iaa_pub14490_.jpg,1.66,1.6680000000000001
4988,iaa_pub14491_.jpg,2.94,3.036
4989,iaa_pub14492_.jpg,3.06,3.2239999999999998
4990,iaa_pub14493_.jpg,3.36,3.4960000000000004
4991,iaa_pub14494_.jpg,3.26,3.444
4992,iaa_pub14495_.jpg,3.4,3.536
4993,iaa_pub14496_.jpg,3.56,3.6839999999999997
4994,iaa_pub14497_.jpg,3.48,3.592
4995,iaa_pub14498_.jpg,3.34,3.5639999999999996
4996,iaa_pub14499_.jpg,3.22,3.408
4997,iaa_pub1449_.jpg,3.4583333333333335,3.391666666666667
4998,iaa_pub144_.jpg,3.22,3.364
4999,iaa_pub14500_.jpg,3.42,3.676
5000,iaa_pub14501_.jpg,3.36,3.52
5001,iaa_pub14502_.jpg,2.92,3.2319999999999998
5002,iaa_pub14503_.jpg,3.26,3.464
5003,iaa_pub14504_.jpg,3.12,3.3280000000000003
5004,iaa_pub14505_.jpg,3.5,3.72
5005,iaa_pub14506_.jpg,3.26,3.508
5006,iaa_pub14507_.jpg,3.6,3.64
5007,iaa_pub14508_.jpg,2.82,2.904
5008,iaa_pub14509_.jpg,3.38,3.484
5009,iaa_pub1450_.jpg,2.8958333333333335,3.1
5010,iaa_pub14510_.jpg,2.62,2.728
5011,iaa_pub14511_.jpg,2.22,2.364
5012,iaa_pub14512_.jpg,3.18,3.352
5013,iaa_pub14513_.jpg,3.44,3.636
5014,iaa_pub14514_.jpg,2.96,3.22
5015,iaa_pub14515_.jpg,3.12,3.352
5016,iaa_pub14516_.jpg,3.34,3.4760000000000004
5017,iaa_pub14517_.jpg,3.36,3.5039999999999996
5018,iaa_pub14518_.jpg,4.04,4.12
5019,iaa_pub14519_.jpg,3.4,3.6319999999999997
5020,iaa_pub1451_.jpg,2.8958333333333335,3.2458333333333336
5021,iaa_pub14520_.jpg,3.1,3.2239999999999998
5022,iaa_pub14521_.jpg,1.5,1.608
5023,iaa_pub14522_.jpg,3.08,3.3360000000000003
5024,iaa_pub14523_.jpg,3.54,3.6839999999999997
5025,iaa_pub14524_.jpg,3.4,3.612
5026,iaa_pub14525_.jpg,3.42,3.6239999999999997
5027,iaa_pub14526_.jpg,1.56,1.64
5028,iaa_pub14527_.jpg,2.06,2.204
5029,iaa_pub14528_.jpg,3.52,3.6639999999999997
5030,iaa_pub14529_.jpg,2.8,2.904
5031,iaa_pub1452_.jpg,2.6875,2.8166666666666664
5032,iaa_pub14530_.jpg,3.28,3.508
5033,iaa_pub14531_.jpg,2.82,2.912
5034,iaa_pub14532_.jpg,3.26,3.428
5035,iaa_pub14533_.jpg,3.54,3.7760000000000002
5036,iaa_pub14534_.jpg,3.5,3.7239999999999998
5037,iaa_pub14535_.jpg,3.6,3.752
5038,iaa_pub14536_.jpg,3.68,3.748
5039,iaa_pub14537_.jpg,3.24,3.444
5040,iaa_pub14538_.jpg,3.28,3.484
5041,iaa_pub14539_.jpg,3.6,3.7319999999999998
5042,iaa_pub1453_.jpg,2.6875,3.0416666666666665
5043,iaa_pub14540_.jpg,3.06,3.38
5044,iaa_pub14541_.jpg,3.48,3.6919999999999997
5045,iaa_pub14542_.jpg,3.48,3.608
5046,iaa_pub14543_.jpg,2.94,3.096
5047,iaa_pub14544_.jpg,3.0,3.1039999999999996
5048,iaa_pub14545_.jpg,2.94,3.156
5049,iaa_pub14546_.jpg,3.0,3.2239999999999998
5050,iaa_pub14547_.jpg,3.52,3.64
5051,iaa_pub14548_.jpg,3.08,3.2319999999999998
5052,iaa_pub14549_.jpg,3.3,3.52
5053,iaa_pub1454_.jpg,2.9375,3.1916666666666664
5054,iaa_pub14550_.jpg,3.72,3.78
5055,iaa_pub14551_.jpg,3.3,3.484
5056,iaa_pub14552_.jpg,3.02,3.2119999999999997
5057,iaa_pub14553_.jpg,2.7,2.904
5058,iaa_pub14554_.jpg,2.38,2.58
5059,iaa_pub14555_.jpg,2.52,2.696
5060,iaa_pub14556_.jpg,3.34,3.484
5061,iaa_pub14557_.jpg,3.14,3.3560000000000003
5062,iaa_pub14558_.jpg,3.64,3.7239999999999998
5063,iaa_pub14559_.jpg,3.3,3.4160000000000004
5064,iaa_pub1455_.jpg,3.75,3.904166666666667
5065,iaa_pub14560_.jpg,3.46,3.6639999999999997
5066,iaa_pub14561_.jpg,1.8,1.9080000000000001
5067,iaa_pub14562_.jpg,3.38,3.4960000000000004
5068,iaa_pub14563_.jpg,3.5,3.6039999999999996
5069,iaa_pub14564_.jpg,3.52,3.6719999999999997
5070,iaa_pub14565_.jpg,3.88,3.9360000000000004
5071,iaa_pub14566_.jpg,1.88,2.052
5072,iaa_pub14567_.jpg,3.9,3.952
5073,iaa_pub14568_.jpg,3.72,3.8560000000000003
5074,iaa_pub14569_.jpg,3.16,3.2880000000000003
5075,iaa_pub1456_.jpg,2.9166666666666665,3.2125
5076,iaa_pub14570_.jpg,3.56,3.668
5077,iaa_pub14571_.jpg,3.22,3.4
5078,iaa_pub14572_.jpg,3.6,3.74
5079,iaa_pub14573_.jpg,2.76,2.92
5080,iaa_pub14574_.jpg,3.88,4.016
5081,iaa_pub14575_.jpg,3.58,3.552
5082,iaa_pub14576_.jpg,3.06,3.216
5083,iaa_pub14577_.jpg,3.3,3.492
5084,iaa_pub14578_.jpg,1.74,1.8719999999999999
5085,iaa_pub14579_.jpg,3.88,3.888
5086,iaa_pub1457_.jpg,2.6666666666666665,2.9458333333333333
5087,iaa_pub14580_.jpg,3.06,3.408
5088,iaa_pub14581_.jpg,3.66,3.7239999999999998
5089,iaa_pub14582_.jpg,3.66,3.792
5090,iaa_pub14583_.jpg,2.02,2.156
5091,iaa_pub14584_.jpg,3.0,3.16
5092,iaa_pub14585_.jpg,3.68,3.872
5093,iaa_pub14586_.jpg,2.9,2.98
5094,iaa_pub14587_.jpg,3.24,3.3760000000000003
5095,iaa_pub14588_.jpg,3.16,3.26
5096,iaa_pub14589_.jpg,3.16,3.4560000000000004
5097,iaa_pub1458_.jpg,3.4583333333333335,3.6791666666666667
5098,iaa_pub14590_.jpg,3.58,3.6519999999999997
5099,iaa_pub14591_.jpg,3.36,3.536
5100,iaa_pub14592_.jpg,3.5,3.696
5101,iaa_pub14593_.jpg,3.18,3.4760000000000004
5102,iaa_pub14594_.jpg,3.68,3.864
5103,iaa_pub14595_.jpg,2.4,2.636
5104,iaa_pub14596_.jpg,3.88,3.8360000000000003
5105,iaa_pub14597_.jpg,3.34,3.4760000000000004
5106,iaa_pub14598_.jpg,3.8,3.872
5107,iaa_pub14599_.jpg,3.62,3.7880000000000003
5108,iaa_pub1459_.jpg,3.375,3.5875
5109,iaa_pub145_.jpg,2.14,2.224
5110,iaa_pub14600_.jpg,2.9,3.16
5111,iaa_pub14601_.jpg,3.44,3.5239999999999996
5112,iaa_pub14602_.jpg,3.62,3.736
5113,iaa_pub14603_.jpg,3.36,3.408
5114,iaa_pub14604_.jpg,2.08,2.228
5115,iaa_pub14605_.jpg,1.68,1.7919999999999998
5116,iaa_pub14606_.jpg,3.18,3.404
5117,iaa_pub14607_.jpg,3.52,3.6639999999999997
5118,iaa_pub14608_.jpg,3.48,3.636
5119,iaa_pub14609_.jpg,3.4,3.4560000000000004
5120,iaa_pub1460_.jpg,3.2708333333333335,3.529166666666667
5121,iaa_pub14610_.jpg,3.3,3.448
5122,iaa_pub14611_.jpg,3.4,3.5439999999999996
5123,iaa_pub14612_.jpg,3.84,3.78
5124,iaa_pub14613_.jpg,3.38,3.516
5125,iaa_pub14614_.jpg,2.92,2.9360000000000004
5126,iaa_pub14615_.jpg,3.66,3.7319999999999998
5127,iaa_pub14616_.jpg,2.86,3.052
5128,iaa_pub14617_.jpg,1.98,2.1519999999999997
5129,iaa_pub14618_.jpg,4.06,4.06
5130,iaa_pub14619_.jpg,3.66,3.8
5131,iaa_pub1461_.jpg,3.6875,3.858333333333333
5132,iaa_pub14620_.jpg,3.5,3.6039999999999996
5133,iaa_pub14621_.jpg,3.66,3.872
5134,iaa_pub14622_.jpg,3.12,3.332
5135,iaa_pub14623_.jpg,3.54,3.576
5136,iaa_pub14624_.jpg,1.78,1.892
5137,iaa_pub14625_.jpg,2.52,2.728
5138,iaa_pub14626_.jpg,3.92,3.9960000000000004
5139,iaa_pub14627_.jpg,3.48,3.636
5140,iaa_pub14628_.jpg,3.24,3.372
5141,iaa_pub14629_.jpg,2.94,3.1319999999999997
5142,iaa_pub1462_.jpg,3.875,4.133333333333334
5143,iaa_pub14630_.jpg,3.62,3.7560000000000002
5144,iaa_pub14631_.jpg,3.0,3.125
5145,iaa_pub14632_.jpg,3.1041666666666665,3.3041666666666667
5146,iaa_pub14633_.jpg,2.4375,2.6041666666666665
5147,iaa_pub14634_.jpg,2.875,3.1125000000000003
5148,iaa_pub14635_.jpg,3.125,3.4124999999999996
5149,iaa_pub14636_.jpg,2.9166666666666665,3.1125000000000003
5150,iaa_pub14637_.jpg,3.5625,3.6750000000000003
5151,iaa_pub14638_.jpg,3.4166666666666665,3.5666666666666664
5152,iaa_pub14639_.jpg,3.3125,3.5416666666666665
5153,iaa_pub1463_.jpg,1.9375,2.0749999999999997
5154,iaa_pub14640_.jpg,3.1458333333333335,3.5124999999999997
5155,iaa_pub14641_.jpg,2.9583333333333335,3.2375000000000003
5156,iaa_pub14642_.jpg,3.4166666666666665,3.6041666666666665
5157,iaa_pub14643_.jpg,4.020833333333333,4.133333333333334
5158,iaa_pub14644_.jpg,1.6458333333333333,1.7666666666666666
5159,iaa_pub14645_.jpg,2.9375,3.158333333333333
5160,iaa_pub14646_.jpg,1.8125,1.9000000000000001
5161,iaa_pub14647_.jpg,2.1666666666666665,2.283333333333333
5162,iaa_pub14648_.jpg,3.0833333333333335,3.2708333333333335
5163,iaa_pub14649_.jpg,3.0625,3.329166666666667
5164,iaa_pub1464_.jpg,2.4583333333333335,2.8166666666666664
5165,iaa_pub14650_.jpg,3.7083333333333335,3.9166666666666665
5166,iaa_pub14651_.jpg,3.0,3.2083333333333335
5167,iaa_pub14652_.jpg,3.5833333333333335,3.7291666666666665
5168,iaa_pub14653_.jpg,3.0208333333333335,3.2583333333333333
5169,iaa_pub14654_.jpg,3.125,3.3249999999999997
5170,iaa_pub14655_.jpg,3.1666666666666665,3.391666666666667
5171,iaa_pub14656_.jpg,3.8125,4.008333333333334
5172,iaa_pub14657_.jpg,3.7916666666666665,4.020833333333333
5173,iaa_pub14658_.jpg,2.9166666666666665,3.0124999999999997
5174,iaa_pub14659_.jpg,3.1666666666666665,3.375
5175,iaa_pub1465_.jpg,3.1875,3.3625000000000003
5176,iaa_pub14660_.jpg,3.1666666666666665,3.3541666666666665
5177,iaa_pub14661_.jpg,3.0,3.3333333333333335
5178,iaa_pub14662_.jpg,3.3125,3.6958333333333333
5179,iaa_pub14663_.jpg,3.6458333333333335,3.8041666666666667
5180,iaa_pub14664_.jpg,2.75,2.9291666666666667
5181,iaa_pub14665_.jpg,3.0625,3.295833333333333
5182,iaa_pub14666_.jpg,3.6875,3.858333333333333
5183,iaa_pub14667_.jpg,3.0208333333333335,3.1999999999999997
5184,iaa_pub14668_.jpg,1.9166666666666667,1.9291666666666665
5185,iaa_pub14669_.jpg,3.1875,3.3874999999999997
5186,iaa_pub1466_.jpg,3.3541666666666665,3.5666666666666664
5187,iaa_pub14670_.jpg,2.8541666666666665,3.108333333333333
5188,iaa_pub14671_.jpg,3.1666666666666665,3.4291666666666667
5189,iaa_pub14672_.jpg,2.5208333333333335,2.6791666666666667
5190,iaa_pub14673_.jpg,1.5833333333333333,1.6666666666666667
5191,iaa_pub14674_.jpg,3.9791666666666665,4.079166666666667
5192,iaa_pub14675_.jpg,2.4375,2.6958333333333333
5193,iaa_pub14676_.jpg,3.5833333333333335,3.7125
5194,iaa_pub14677_.jpg,3.5416666666666665,3.7583333333333333
5195,iaa_pub14678_.jpg,1.5,1.4791666666666667
5196,iaa_pub14679_.jpg,3.6666666666666665,3.783333333333333
5197,iaa_pub1467_.jpg,1.6041666666666667,1.8041666666666665
5198,iaa_pub14680_.jpg,3.6458333333333335,3.7875
5199,iaa_pub14681_.jpg,1.5625,1.5583333333333333
5200,iaa_pub14682_.jpg,3.3958333333333335,3.529166666666667
5201,iaa_pub14683_.jpg,3.9375,4.054166666666666
5202,iaa_pub14684_.jpg,3.375,3.6458333333333335
5203,iaa_pub14685_.jpg,2.8333333333333335,3.025
5204,iaa_pub14686_.jpg,2.375,2.5791666666666666
5205,iaa_pub14687_.jpg,3.3541666666666665,3.6
5206,iaa_pub14688_.jpg,3.125,3.4375
5207,iaa_pub14689_.jpg,3.3541666666666665,3.591666666666667
5208,iaa_pub1468_.jpg,2.375,2.654166666666667
5209,iaa_pub14690_.jpg,2.625,2.783333333333333
5210,iaa_pub14691_.jpg,3.6041666666666665,3.779166666666667
5211,iaa_pub14692_.jpg,3.4791666666666665,3.720833333333333
5212,iaa_pub14693_.jpg,2.8125,2.983333333333333
5213,iaa_pub14694_.jpg,3.9583333333333335,4.041666666666667
5214,iaa_pub14695_.jpg,3.7291666666666665,3.9
5215,iaa_pub14696_.jpg,3.1041666666666665,3.329166666666667
5216,iaa_pub14697_.jpg,2.8958333333333335,3.0500000000000003
5217,iaa_pub14698_.jpg,3.75,3.966666666666667
5218,iaa_pub14699_.jpg,3.2083333333333335,3.3833333333333333
5219,iaa_pub1469_.jpg,3.7708333333333335,3.858333333333333
5220,iaa_pub146_.jpg,2.48,2.64
5221,iaa_pub14700_.jpg,3.5625,3.7875
5222,iaa_pub14701_.jpg,2.9791666666666665,3.1999999999999997
5223,iaa_pub14702_.jpg,3.9583333333333335,4.120833333333334
5224,iaa_pub14703_.jpg,2.9166666666666665,3.2375000000000003
5225,iaa_pub14704_.jpg,3.4583333333333335,3.65
5226,iaa_pub14705_.jpg,3.7291666666666665,3.8874999999999997
5227,iaa_pub14706_.jpg,2.4166666666666665,2.6041666666666665
5228,iaa_pub14707_.jpg,2.625,2.775
5229,iaa_pub14708_.jpg,3.5625,3.8000000000000003
5230,iaa_pub14709_.jpg,3.7291666666666665,3.8625000000000003
5231,iaa_pub1470_.jpg,2.8333333333333335,3.1291666666666664
5232,iaa_pub14710_.jpg,3.0,3.225
5233,iaa_pub14711_.jpg,3.5208333333333335,3.7083333333333335
5234,iaa_pub14712_.jpg,3.1875,3.466666666666667
5235,iaa_pub14713_.jpg,2.9375,3.154166666666667
5236,iaa_pub14714_.jpg,2.9166666666666665,3.125
5237,iaa_pub14715_.jpg,3.125,3.391666666666667
5238,iaa_pub14716_.jpg,3.1458333333333335,3.4291666666666667
5239,iaa_pub14717_.jpg,3.5208333333333335,3.733333333333333
5240,iaa_pub14718_.jpg,3.6458333333333335,3.891666666666667
5241,iaa_pub14719_.jpg,3.0,3.2125
5242,iaa_pub1471_.jpg,3.18,3.388
5243,iaa_pub14720_.jpg,3.2291666666666665,3.454166666666667
5244,iaa_pub14721_.jpg,3.8125,3.9875000000000003
5245,iaa_pub14722_.jpg,2.7916666666666665,3.0625
5246,iaa_pub14723_.jpg,2.875,3.154166666666667
5247,iaa_pub14724_.jpg,3.0625,3.2624999999999997
5248,iaa_pub14725_.jpg,3.5208333333333335,3.654166666666667
5249,iaa_pub14726_.jpg,3.5,3.7583333333333333
5250,iaa_pub14727_.jpg,3.2291666666666665,3.4625
5251,iaa_pub14728_.jpg,2.9166666666666665,3.0583333333333336
5252,iaa_pub14729_.jpg,3.7083333333333335,3.8333333333333335
5253,iaa_pub1472_.jpg,2.98,3.148
5254,iaa_pub14730_.jpg,3.4166666666666665,3.6458333333333335
5255,iaa_pub14731_.jpg,3.4791666666666665,3.6041666666666665
