,image_label,amusement,awe,contentment,disgust,excitement,fear,neutral,sadness,aesthetic_score
5054,iaa_pub14550_.jpg,8,1,1,0,2,0,12,1,3.72
5055,iaa_pub14551_.jpg,4,0,0,0,0,0,17,4,3.3
5056,iaa_pub14552_.jpg,2,0,1,0,1,0,21,0,3.02
5057,iaa_pub14553_.jpg,0,0,2,1,0,0,22,0,2.7
5058,iaa_pub14554_.jpg,0,0,2,0,0,2,16,5,2.38
5059,iaa_pub14555_.jpg,5,0,0,1,1,0,17,1,2.52
5060,iaa_pub14556_.jpg,3,1,2,1,1,0,17,0,3.34
5061,iaa_pub14557_.jpg,4,0,3,0,2,0,16,0,3.14
5062,iaa_pub14558_.jpg,5,2,3,0,2,0,11,2,3.64
5063,iaa_pub14559_.jpg,2,4,2,0,2,0,15,0,3.3
5064,iaa_pub1455_.jpg,6,3,0,0,2,1,13,0,3.74
5065,iaa_pub14560_.jpg,0,0,2,1,2,2,18,0,3.46
5066,iaa_pub14561_.jpg,3,0,0,2,0,0,20,0,1.8
5067,iaa_pub14562_.jpg,3,2,0,1,1,1,15,2,3.38
5068,iaa_pub14563_.jpg,5,1,1,0,2,0,16,0,3.5
5069,iaa_pub14564_.jpg,7,0,3,0,0,0,15,0,3.52
5070,iaa_pub14565_.jpg,10,0,0,0,4,0,11,0,3.88
5071,iaa_pub14566_.jpg,3,0,0,0,0,0,22,0,1.88
5072,iaa_pub14567_.jpg,10,2,0,0,2,0,11,0,3.9
5073,iaa_pub14568_.jpg,6,0,3,0,0,0,16,0,3.72
5074,iaa_pub14569_.jpg,4,0,7,0,0,0,14,0,3.16
5075,iaa_pub1456_.jpg,8,0,0,0,1,0,16,0,2.94
5076,iaa_pub14570_.jpg,3,0,2,0,0,0,20,0,3.56
5077,iaa_pub14571_.jpg,7,2,1,0,1,0,13,1,3.22
5078,iaa_pub14572_.jpg,4,2,2,0,1,0,16,0,3.6
5079,iaa_pub14573_.jpg,1,0,8,0,0,0,16,0,2.76
5080,iaa_pub14574_.jpg,14,0,1,0,0,0,10,0,3.88
5081,iaa_pub14575_.jpg,3,1,2,0,1,0,18,0,3.58
5082,iaa_pub14576_.jpg,4,1,1,0,1,0,18,0,3.06
5083,iaa_pub14577_.jpg,7,0,1,0,0,0,17,0,3.3
5084,iaa_pub14578_.jpg,2,0,0,2,0,0,21,0,1.74
5085,iaa_pub14579_.jpg,12,0,0,0,1,1,11,0,3.88
5086,iaa_pub1457_.jpg,3,1,0,0,1,0,19,1,2.7
5087,iaa_pub14580_.jpg,1,1,1,0,0,0,22,0,3.06
5088,iaa_pub14581_.jpg,10,0,1,0,1,3,10,0,3.66
5089,iaa_pub14582_.jpg,10,0,2,0,1,0,12,0,3.66
5090,iaa_pub14583_.jpg,3,0,0,1,0,0,21,0,2.02
5091,iaa_pub14584_.jpg,3,0,2,0,0,1,19,0,3.0
5092,iaa_pub14585_.jpg,11,0,1,0,0,0,13,0,3.68
5093,iaa_pub14586_.jpg,0,0,0,1,1,2,18,3,2.9
5094,iaa_pub14587_.jpg,4,0,1,0,1,0,19,0,3.24
5095,iaa_pub14588_.jpg,3,0,1,0,0,1,20,0,3.16
5096,iaa_pub14589_.jpg,4,0,1,0,0,0,20,0,3.16
5097,iaa_pub1458_.jpg,11,0,0,1,0,0,13,0,3.46
5098,iaa_pub14590_.jpg,7,1,1,0,2,0,14,0,3.58
5099,iaa_pub14591_.jpg,2,1,1,0,2,0,19,0,3.36
5100,iaa_pub14592_.jpg,12,0,1,0,2,0,10,0,3.5
5101,iaa_pub14593_.jpg,2,1,1,0,1,0,20,0,3.18
5102,iaa_pub14594_.jpg,6,0,7,0,0,0,12,0,3.68
5103,iaa_pub14595_.jpg,2,0,0,1,0,0,22,0,2.4
5104,iaa_pub14596_.jpg,11,0,2,0,1,0,11,0,3.88
5105,iaa_pub14597_.jpg,13,0,0,0,1,0,11,0,3.34
5106,iaa_pub14598_.jpg,3,0,10,0,0,0,12,0,3.8
5107,iaa_pub14599_.jpg,12,0,0,0,0,0,13,0,3.62
5108,iaa_pub1459_.jpg,12,1,0,0,1,0,11,0,3.38
5109,iaa_pub145_.jpg,7,0,0,1,1,0,16,0,2.14
5110,iaa_pub14600_.jpg,1,0,0,0,1,1,19,3,2.9
5111,iaa_pub14601_.jpg,4,0,2,0,1,0,18,0,3.44
5112,iaa_pub14602_.jpg,9,0,4,0,0,0,12,0,3.62
5113,iaa_pub14603_.jpg,12,0,0,0,2,0,11,0,3.36
5114,iaa_pub14604_.jpg,5,1,0,0,0,0,19,0,2.08
5115,iaa_pub14605_.jpg,3,0,0,3,0,0,18,1,1.68
5116,iaa_pub14606_.jpg,8,0,0,0,0,0,17,0,3.18
5117,iaa_pub14607_.jpg,9,0,0,0,0,0,16,0,3.52
5118,iaa_pub14608_.jpg,3,0,1,0,2,0,18,1,3.48
5119,iaa_pub14609_.jpg,10,0,1,0,2,0,12,0,3.4
5120,iaa_pub1460_.jpg,4,1,0,0,1,0,19,0,3.28
5121,iaa_pub14610_.jpg,9,0,0,0,0,0,16,0,3.3
5122,iaa_pub14611_.jpg,5,0,1,0,2,0,17,0,3.4
5123,iaa_pub14612_.jpg,12,0,0,0,2,0,11,0,3.84
5124,iaa_pub14613_.jpg,3,0,7,0,0,0,15,0,3.38
5125,iaa_pub14614_.jpg,2,0,0,0,0,2,20,1,2.92
5126,iaa_pub14615_.jpg,9,1,0,0,2,1,12,0,3.66
5127,iaa_pub14616_.jpg,1,1,0,0,1,1,20,1,2.86
5128,iaa_pub14617_.jpg,1,0,0,1,1,0,22,0,1.98
5129,iaa_pub14618_.jpg,11,0,1,0,1,0,12,0,4.06
5130,iaa_pub14619_.jpg,10,0,0,0,2,0,13,0,3.66
5131,iaa_pub1461_.jpg,10,1,0,0,1,0,13,0,3.7
5132,iaa_pub14620_.jpg,5,0,0,0,1,0,19,0,3.5
5133,iaa_pub14621_.jpg,8,1,1,0,0,0,15,0,3.66
5134,iaa_pub14622_.jpg,8,0,1,0,0,0,16,0,3.12
5135,iaa_pub14623_.jpg,11,0,1,0,1,1,11,0,3.54
5136,iaa_pub14624_.jpg,3,0,0,2,0,0,20,0,1.78
5137,iaa_pub14625_.jpg,4,0,0,0,0,0,21,0,2.52
5138,iaa_pub14626_.jpg,11,0,1,0,1,0,12,0,3.92
5139,iaa_pub14627_.jpg,5,1,1,0,1,0,17,0,3.48
5140,iaa_pub14628_.jpg,7,1,3,0,0,0,13,1,3.24
5141,iaa_pub14629_.jpg,5,0,1,0,0,0,19,0,2.94
5142,iaa_pub1462_.jpg,14,0,0,2,0,0,9,0,3.86
5143,iaa_pub14630_.jpg,5,0,1,0,2,0,17,0,3.62
5144,iaa_pub14631_.jpg,2,0,3,0,3,0,18,0,3.0
5145,iaa_pub14632_.jpg,4,2,2,0,0,0,18,0,3.1153846153846154
5146,iaa_pub14633_.jpg,2,0,2,0,3,1,18,0,2.480769230769231
5147,iaa_pub14634_.jpg,3,0,2,3,0,0,18,0,2.9038461538461537
5148,iaa_pub14635_.jpg,4,1,2,0,2,0,17,0,3.1346153846153846
5149,iaa_pub14636_.jpg,4,0,5,0,0,0,17,0,2.923076923076923
5150,iaa_pub14637_.jpg,8,0,4,1,2,0,11,0,3.519230769230769
5151,iaa_pub14638_.jpg,9,1,2,0,1,0,13,0,3.4038461538461537
5152,iaa_pub14639_.jpg,6,0,3,1,1,0,15,0,3.3076923076923075
5153,iaa_pub1463_.jpg,1,0,0,1,1,0,22,0,1.92
5154,iaa_pub14640_.jpg,6,1,2,0,1,0,16,0,3.1538461538461537
5155,iaa_pub14641_.jpg,8,2,1,0,2,0,12,1,2.9615384615384617
5156,iaa_pub14642_.jpg,14,0,2,0,2,0,8,0,3.4038461538461537
5157,iaa_pub14643_.jpg,10,1,2,0,4,0,9,0,3.9615384615384617
5158,iaa_pub14644_.jpg,2,2,0,4,0,2,16,0,1.6346153846153846
5159,iaa_pub14645_.jpg,3,0,1,1,2,0,17,2,2.9615384615384617
5160,iaa_pub14646_.jpg,4,0,1,1,2,1,17,0,1.807692307692308
5161,iaa_pub14647_.jpg,4,0,3,0,0,0,19,0,2.2115384615384617
5162,iaa_pub14648_.jpg,12,0,2,0,1,0,11,0,3.0961538461538463
5163,iaa_pub14649_.jpg,3,0,4,0,1,0,18,0,3.0576923076923075
5164,iaa_pub1464_.jpg,6,1,0,0,3,0,15,0,2.5
5165,iaa_pub14650_.jpg,13,0,4,0,1,0,8,0,3.6538461538461537
5166,iaa_pub14651_.jpg,3,0,4,0,1,0,18,0,3.019230769230769
5167,iaa_pub14652_.jpg,8,3,1,0,0,0,13,1,3.5576923076923075
5168,iaa_pub14653_.jpg,4,0,5,0,1,0,16,0,3.0384615384615383
5169,iaa_pub14654_.jpg,4,4,2,0,1,0,15,0,3.1346153846153846
5170,iaa_pub14655_.jpg,5,0,1,0,1,0,17,2,3.1538461538461537
5171,iaa_pub14656_.jpg,15,0,3,0,1,0,7,0,3.75
5172,iaa_pub14657_.jpg,9,2,3,0,0,0,12,0,3.730769230769231
5173,iaa_pub14658_.jpg,4,1,2,0,0,3,16,0,2.923076923076923
5174,iaa_pub14659_.jpg,2,0,1,0,1,3,16,3,3.1346153846153846
5175,iaa_pub1465_.jpg,3,0,11,0,1,0,10,0,3.2
5176,iaa_pub14660_.jpg,13,0,3,0,0,0,10,0,3.173076923076923
5177,iaa_pub14661_.jpg,6,0,2,0,1,0,9,8,2.980769230769231
5178,iaa_pub14662_.jpg,8,0,3,1,0,1,13,0,3.2884615384615383
5179,iaa_pub14663_.jpg,7,4,1,0,2,0,11,1,3.5961538461538463
5180,iaa_pub14664_.jpg,4,3,2,0,2,0,14,1,2.75
5181,iaa_pub14665_.jpg,13,0,1,0,3,0,9,0,3.076923076923077
5182,iaa_pub14666_.jpg,7,4,3,0,1,0,11,0,3.6538461538461537
5183,iaa_pub14667_.jpg,4,2,4,1,0,0,15,0,3.019230769230769
5184,iaa_pub14668_.jpg,1,1,2,2,0,1,19,0,1.9038461538461535
5185,iaa_pub14669_.jpg,2,0,2,0,0,0,15,7,3.1538461538461537
5186,iaa_pub1466_.jpg,6,1,0,0,3,0,15,0,3.36
5187,iaa_pub14670_.jpg,7,0,2,0,0,1,14,2,2.8653846153846154
5188,iaa_pub14671_.jpg,6,0,2,0,2,0,12,4,3.173076923076923
5189,iaa_pub14672_.jpg,4,0,2,0,0,0,19,1,2.5576923076923075
5190,iaa_pub14673_.jpg,4,0,0,2,0,1,19,0,1.5961538461538465
5191,iaa_pub14674_.jpg,13,0,5,0,0,0,7,1,3.923076923076923
5192,iaa_pub14675_.jpg,2,0,3,1,0,1,19,0,2.480769230769231
5193,iaa_pub14676_.jpg,9,1,2,0,1,0,13,0,3.576923076923077
5194,iaa_pub14677_.jpg,13,0,3,0,1,0,9,0,3.5384615384615383
5195,iaa_pub14678_.jpg,2,1,0,1,1,1,19,1,1.5
5196,iaa_pub14679_.jpg,7,2,2,0,2,0,13,0,3.6346153846153846
5197,iaa_pub1467_.jpg,1,0,0,2,2,0,20,0,1.6
5198,iaa_pub14680_.jpg,6,1,2,0,4,0,11,2,3.576923076923077
5199,iaa_pub14681_.jpg,0,0,3,3,0,1,19,0,1.5769230769230769
5200,iaa_pub14682_.jpg,10,0,1,0,1,0,13,1,3.3846153846153846
5201,iaa_pub14683_.jpg,14,0,5,0,0,0,7,0,3.8846153846153846
5202,iaa_pub14684_.jpg,12,0,2,0,4,0,8,0,3.3653846153846154
5203,iaa_pub14685_.jpg,3,1,3,0,1,0,17,1,2.8653846153846154
5204,iaa_pub14686_.jpg,4,1,2,0,0,0,19,0,2.4038461538461537
5205,iaa_pub14687_.jpg,5,0,3,0,1,0,17,0,3.3653846153846154
5206,iaa_pub14688_.jpg,5,0,2,1,1,0,16,1,3.1346153846153846
5207,iaa_pub14689_.jpg,6,2,1,1,1,0,15,0,3.3461538461538463
5208,iaa_pub1468_.jpg,3,0,1,1,0,0,19,1,2.42
5209,iaa_pub14690_.jpg,4,0,2,2,1,0,15,2,2.6346153846153846
5210,iaa_pub14691_.jpg,10,0,3,0,2,0,11,0,3.576923076923077
5211,iaa_pub14692_.jpg,10,0,6,0,2,0,7,1,3.4615384615384617
5212,iaa_pub14693_.jpg,4,1,2,0,1,1,15,2,2.8461538461538463
5213,iaa_pub14694_.jpg,10,2,1,0,4,0,9,0,3.8846153846153846
5214,iaa_pub14695_.jpg,7,0,12,0,1,0,6,0,3.692307692307693
5215,iaa_pub14696_.jpg,6,1,2,0,1,0,16,0,3.0961538461538463
5216,iaa_pub14697_.jpg,3,0,3,1,2,0,17,0,2.923076923076923
5217,iaa_pub14698_.jpg,9,2,2,0,3,0,10,0,3.730769230769231
5218,iaa_pub14699_.jpg,8,1,1,0,4,0,12,0,3.1923076923076925
5219,iaa_pub1469_.jpg,10,0,2,0,0,1,12,0,3.76
5220,iaa_pub146_.jpg,4,0,6,2,0,0,13,0,2.48
5221,iaa_pub14700_.jpg,7,4,3,0,0,0,12,0,3.5384615384615383
5222,iaa_pub14701_.jpg,7,1,1,0,0,0,17,0,3.019230769230769
5223,iaa_pub14702_.jpg,13,0,3,0,1,0,9,0,3.923076923076923
5224,iaa_pub14703_.jpg,2,0,1,0,2,1,20,0,2.9615384615384617
5225,iaa_pub14704_.jpg,6,0,0,0,4,0,16,0,3.4615384615384617
5226,iaa_pub14705_.jpg,16,1,0,0,1,0,8,0,3.7115384615384617
5227,iaa_pub14706_.jpg,4,0,1,0,1,0,20,0,2.4038461538461537
5228,iaa_pub14707_.jpg,2,1,1,0,2,0,20,0,2.673076923076923
5229,iaa_pub14708_.jpg,11,0,2,0,3,1,9,0,3.5576923076923075
5230,iaa_pub14709_.jpg,8,0,4,0,2,1,11,0,3.7115384615384617
5231,iaa_pub1470_.jpg,4,0,0,0,1,0,20,0,2.86
5232,iaa_pub14710_.jpg,9,1,1,0,1,0,14,0,3.0384615384615383
5233,iaa_pub14711_.jpg,5,1,5,0,2,0,13,0,3.5
5234,iaa_pub14712_.jpg,8,0,1,1,1,0,15,0,3.2115384615384617
5235,iaa_pub14713_.jpg,6,1,2,1,0,0,16,0,2.980769230769231
5236,iaa_pub14714_.jpg,3,0,9,0,2,0,12,0,2.9615384615384617
5237,iaa_pub14715_.jpg,4,1,2,0,0,0,19,0,3.1538461538461537
5238,iaa_pub14716_.jpg,6,0,1,0,3,2,14,0,3.173076923076923
5239,iaa_pub14717_.jpg,12,1,1,0,1,0,11,0,3.519230769230769
5240,iaa_pub14718_.jpg,11,1,2,1,1,0,10,0,3.6346153846153846
5241,iaa_pub14719_.jpg,4,1,3,0,1,0,14,3,3.0384615384615383
5242,iaa_pub1471_.jpg,5,0,1,0,0,0,18,1,3.18
5243,iaa_pub14720_.jpg,7,0,3,0,0,0,15,1,3.25
5244,iaa_pub14721_.jpg,10,0,2,0,4,0,10,0,3.7884615384615374
5245,iaa_pub14722_.jpg,3,1,1,1,0,0,20,0,2.826923076923077
5246,iaa_pub14723_.jpg,4,3,1,0,1,0,17,0,2.923076923076923
5247,iaa_pub14724_.jpg,4,1,2,0,0,1,16,2,3.0961538461538463
5248,iaa_pub14725_.jpg,7,2,2,0,0,0,14,1,3.519230769230769
5249,iaa_pub14726_.jpg,5,1,3,0,3,0,14,0,3.5
5250,iaa_pub14727_.jpg,5,1,3,0,1,1,15,0,3.25
5251,iaa_pub14728_.jpg,10,0,2,2,1,0,11,0,2.9615384615384617
5252,iaa_pub14729_.jpg,7,1,3,0,5,0,9,1,3.692307692307693
5253,iaa_pub1472_.jpg,3,0,0,1,0,0,21,0,2.98
5254,iaa_pub14730_.jpg,7,0,2,0,3,0,13,1,3.423076923076923
5255,iaa_pub14731_.jpg,10,2,1,0,4,0,9,0,3.480769230769231
5256,iaa_pub14732_.jpg,4,0,2,0,1,2,17,0,3.0
5257,iaa_pub14733_.jpg,3,1,3,1,3,0,15,0,3.0384615384615383
5258,iaa_pub14734_.jpg,5,0,2,0,4,0,15,0,3.019230769230769
5259,iaa_pub14735_.jpg,7,2,3,0,1,0,13,0,3.519230769230769
5260,iaa_pub14736_.jpg,10,1,1,1,1,0,11,1,3.5961538461538463
5261,iaa_pub14737_.jpg,12,0,0,0,1,0,11,2,3.5961538461538463
5262,iaa_pub14738_.jpg,9,0,0,0,3,0,14,0,3.5
5263,iaa_pub14739_.jpg,0,0,0,2,0,0,23,1,1.9615384615384612
5264,iaa_pub1473_.jpg,8,1,0,0,0,0,16,0,3.42
5265,iaa_pub14740_.jpg,8,1,2,0,1,0,14,0,3.6346153846153846
5266,iaa_pub14741_.jpg,1,0,1,1,1,1,21,0,2.5
5267,iaa_pub14742_.jpg,7,0,6,0,1,0,12,0,3.480769230769231
5268,iaa_pub14743_.jpg,2,1,1,2,0,0,20,0,2.6923076923076925
5269,iaa_pub14744_.jpg,2,0,14,0,1,0,9,0,3.3076923076923075
5270,iaa_pub14745_.jpg,4,1,2,1,1,1,15,1,3.230769230769231
5271,iaa_pub14746_.jpg,4,2,8,0,2,0,10,0,3.692307692307693
5272,iaa_pub14747_.jpg,6,0,11,0,2,0,7,0,3.4038461538461537
5273,iaa_pub14748_.jpg,7,0,2,0,5,0,12,0,3.5384615384615383
5274,iaa_pub14749_.jpg,6,3,1,0,4,1,11,0,3.673076923076923
5275,iaa_pub1474_.jpg,7,0,1,0,1,1,15,0,3.32
5276,iaa_pub14750_.jpg,5,0,3,0,1,0,17,0,3.1346153846153846
5277,iaa_pub14751_.jpg,7,0,3,0,3,1,12,0,3.673076923076923
5278,iaa_pub14752_.jpg,11,2,0,0,1,1,11,0,3.326923076923077
5279,iaa_pub14753_.jpg,4,1,0,1,2,0,18,0,2.5961538461538463
5280,iaa_pub14754_.jpg,3,2,2,0,2,0,17,0,3.3076923076923075
5281,iaa_pub14755_.jpg,1,0,4,4,2,0,15,0,2.9423076923076925
5282,iaa_pub14756_.jpg,2,0,4,2,1,0,17,0,2.2884615384615383
5283,iaa_pub14757_.jpg,4,0,1,1,2,0,18,0,2.673076923076923
5284,iaa_pub14758_.jpg,2,0,0,4,0,0,19,1,1.807692307692308
5285,iaa_pub14759_.jpg,9,4,1,0,2,0,10,0,3.980769230769231
5286,iaa_pub1475_.jpg,2,0,0,1,1,0,20,1,3.02
5287,iaa_pub14760_.jpg,1,0,0,3,0,0,21,1,1.5192307692307692
5288,iaa_pub14761_.jpg,10,0,2,0,1,1,12,0,3.423076923076923
5289,iaa_pub14762_.jpg,5,1,2,0,4,2,12,0,3.4615384615384617
5290,iaa_pub14763_.jpg,1,0,11,0,2,0,12,0,3.269230769230769
5291,iaa_pub14764_.jpg,12,1,0,0,4,0,9,0,3.3076923076923075
5292,iaa_pub14765_.jpg,8,0,3,0,6,0,9,0,4.076923076923077
5293,iaa_pub14766_.jpg,2,0,13,1,3,0,7,0,3.423076923076923
5294,iaa_pub14767_.jpg,11,0,1,0,4,1,9,0,3.3846153846153846
5295,iaa_pub14768_.jpg,4,0,2,0,2,1,17,0,2.9615384615384617
5296,iaa_pub14769_.jpg,11,0,2,0,2,0,11,0,3.3653846153846154
5297,iaa_pub1476_.jpg,1,7,0,1,0,3,13,0,2.58
5298,iaa_pub14770_.jpg,4,1,9,0,1,0,11,0,3.326923076923077
5299,iaa_pub14771_.jpg,2,0,2,0,1,0,20,0,3.3
5300,iaa_pub14772_.jpg,0,1,2,0,0,0,21,1,3.3
5301,iaa_pub14773_.jpg,4,0,3,0,0,0,18,0,3.46
5302,iaa_pub14774_.jpg,1,0,1,0,1,0,20,2,2.66
5303,iaa_pub14775_.jpg,1,0,2,0,0,0,22,0,2.52
5304,iaa_pub14776_.jpg,4,0,3,0,0,0,18,0,3.56
5305,iaa_pub14777_.jpg,2,0,3,0,0,0,19,1,3.2
5306,iaa_pub14778_.jpg,10,0,1,0,0,0,14,0,3.44
5307,iaa_pub14779_.jpg,11,0,1,0,1,0,12,0,3.64
5308,iaa_pub1477_.jpg,7,0,1,0,2,0,15,0,3.24
5309,iaa_pub14780_.jpg,2,0,9,0,0,0,14,0,2.4
5310,iaa_pub14781_.jpg,4,2,3,0,0,1,14,1,3.54
5311,iaa_pub14782_.jpg,1,1,2,0,2,0,19,0,3.3
5312,iaa_pub14783_.jpg,11,0,4,0,0,0,9,1,3.78
5313,iaa_pub14784_.jpg,0,0,10,1,0,1,13,0,3.0
5314,iaa_pub14785_.jpg,7,0,2,0,1,0,15,0,3.7
5315,iaa_pub14786_.jpg,10,0,1,0,1,1,12,0,3.42
5316,iaa_pub14787_.jpg,6,3,2,0,1,0,13,0,3.7
5317,iaa_pub14788_.jpg,2,0,3,0,0,0,19,1,3.18
5318,iaa_pub14789_.jpg,7,0,2,0,1,3,12,0,3.52
5319,iaa_pub1478_.jpg,7,0,0,3,2,0,13,0,2.78
5320,iaa_pub14790_.jpg,5,0,2,0,0,0,18,0,2.72
5321,iaa_pub14791_.jpg,1,0,1,0,0,16,7,0,3.54
5322,iaa_pub14792_.jpg,0,0,0,2,0,15,6,2,2.26
5323,iaa_pub14793_.jpg,1,1,1,0,0,2,15,5,3.2
5324,iaa_pub14794_.jpg,4,0,15,0,0,0,6,0,3.28
5325,iaa_pub14795_.jpg,2,9,1,0,0,0,13,0,3.4
5326,iaa_pub14796_.jpg,9,0,1,0,2,0,10,3,3.78
5327,iaa_pub14797_.jpg,10,0,1,0,1,0,13,0,2.6
5328,iaa_pub14798_.jpg,5,0,0,0,1,0,19,0,3.08
5329,iaa_pub14799_.jpg,1,0,2,0,1,9,11,1,3.68
5330,iaa_pub1479_.jpg,6,0,1,0,2,0,16,0,3.42
5331,iaa_pub147_.jpg,8,0,4,0,0,0,13,0,3.08
5332,iaa_pub14800_.jpg,11,0,1,0,1,0,11,1,3.94
5333,iaa_pub14801_.jpg,5,1,1,0,2,0,16,0,3.42
5334,iaa_pub14802_.jpg,5,1,2,0,0,0,16,1,3.42
5335,iaa_pub14803_.jpg,11,0,2,0,2,1,9,0,3.06
5336,iaa_pub14804_.jpg,5,0,3,0,0,4,13,0,3.58
5337,iaa_pub14805_.jpg,5,1,1,0,2,0,16,0,3.42
5338,iaa_pub14806_.jpg,0,0,10,1,0,0,14,0,2.46
5339,iaa_pub14807_.jpg,8,1,2,0,1,0,13,0,3.84
5340,iaa_pub14808_.jpg,0,0,2,0,1,0,21,1,3.0
5341,iaa_pub14809_.jpg,1,1,2,0,0,0,18,3,2.98
5342,iaa_pub1480_.jpg,8,0,2,0,2,0,13,0,3.66
5343,iaa_pub14810_.jpg,12,0,2,0,1,0,10,0,3.08
5344,iaa_pub14811_.jpg,0,0,2,0,0,0,23,0,2.1
5345,iaa_pub14812_.jpg,3,0,2,0,0,1,19,0,2.52
5346,iaa_pub14813_.jpg,5,0,2,0,1,0,17,0,2.92
5347,iaa_pub14814_.jpg,1,3,1,0,1,1,18,0,2.82
5348,iaa_pub14815_.jpg,4,0,3,0,2,0,16,0,3.48
5349,iaa_pub14816_.jpg,0,1,2,0,1,0,20,1,3.2
5350,iaa_pub14817_.jpg,0,0,1,2,0,0,21,1,1.5
5351,iaa_pub14818_.jpg,1,0,3,0,0,0,21,0,3.28
5352,iaa_pub14819_.jpg,11,0,1,0,0,0,13,0,3.66
5353,iaa_pub1481_.jpg,5,0,1,1,2,1,14,1,3.28
5354,iaa_pub14820_.jpg,4,0,1,0,0,0,20,0,3.24
5355,iaa_pub14821_.jpg,0,0,10,0,0,0,15,0,3.12
5356,iaa_pub14822_.jpg,10,1,1,0,3,0,10,0,3.94
5357,iaa_pub14823_.jpg,2,0,12,0,0,0,11,0,2.9
5358,iaa_pub14824_.jpg,4,0,2,0,1,0,12,6,3.38
5359,iaa_pub14825_.jpg,0,0,13,0,0,0,12,0,3.02
5360,iaa_pub14826_.jpg,4,0,1,0,0,0,20,0,3.06
5361,iaa_pub14827_.jpg,0,0,8,0,0,0,17,0,2.64
5362,iaa_pub14828_.jpg,5,0,2,0,0,1,15,2,3.28
5363,iaa_pub14829_.jpg,9,2,1,0,1,0,12,0,4.16
5364,iaa_pub1482_.jpg,15,0,0,0,2,0,8,0,3.52
5365,iaa_pub14830_.jpg,0,0,15,0,1,0,9,0,2.96
5366,iaa_pub14831_.jpg,15,0,1,0,1,0,8,0,3.76
5367,iaa_pub14832_.jpg,8,1,0,0,1,0,15,0,3.94
5368,iaa_pub14833_.jpg,5,0,3,0,1,0,16,0,3.04
5369,iaa_pub14834_.jpg,7,0,3,0,1,0,13,1,3.44
5370,iaa_pub14835_.jpg,1,0,3,0,0,0,21,0,2.96
5371,iaa_pub14836_.jpg,2,0,1,0,3,0,19,0,2.88
5372,iaa_pub14837_.jpg,5,0,1,0,0,0,19,0,3.3
5373,iaa_pub14838_.jpg,5,0,2,0,0,0,18,0,3.04
5374,iaa_pub14839_.jpg,0,0,2,0,2,0,20,1,2.46
5375,iaa_pub1483_.jpg,7,1,2,0,0,0,15,0,3.64
5376,iaa_pub14840_.jpg,12,0,1,0,0,0,12,0,4.0
5377,iaa_pub14841_.jpg,0,0,1,4,0,1,19,0,1.36
5378,iaa_pub14842_.jpg,3,0,2,0,1,2,14,3,3.54
5379,iaa_pub14843_.jpg,9,0,3,0,1,0,12,0,3.74
5380,iaa_pub14844_.jpg,4,1,1,0,0,2,17,0,3.3
5381,iaa_pub14845_.jpg,2,0,3,0,1,0,19,0,2.78
5382,iaa_pub14846_.jpg,4,0,14,0,0,0,7,0,3.76
5383,iaa_pub14847_.jpg,5,0,1,0,2,0,17,0,3.14
5384,iaa_pub14848_.jpg,3,1,1,0,2,0,18,0,2.98
5385,iaa_pub14849_.jpg,1,1,2,0,1,0,20,0,3.0
5386,iaa_pub1484_.jpg,8,0,0,0,1,0,16,0,3.34
5387,iaa_pub14850_.jpg,1,1,3,0,1,0,17,2,3.06
5388,iaa_pub14851_.jpg,8,0,0,0,1,0,16,0,3.34
5389,iaa_pub14852_.jpg,5,1,1,0,2,0,16,0,3.18
5390,iaa_pub14853_.jpg,4,0,12,0,2,0,7,0,3.36
5391,iaa_pub14854_.jpg,2,1,0,0,2,1,15,4,3.06
5392,iaa_pub14855_.jpg,2,0,2,0,1,0,19,1,3.3
5393,iaa_pub14856_.jpg,1,0,0,0,0,2,21,1,1.9
5394,iaa_pub14857_.jpg,1,0,3,0,0,0,21,0,2.58
5395,iaa_pub14858_.jpg,6,1,1,0,0,0,17,0,3.18
5396,iaa_pub14859_.jpg,15,0,1,0,1,0,8,0,3.86
5397,iaa_pub1485_.jpg,9,0,2,0,0,1,10,3,3.64
5398,iaa_pub14860_.jpg,2,0,2,0,0,0,21,0,2.76
5399,iaa_pub14861_.jpg,6,0,2,0,2,0,15,0,2.78
5400,iaa_pub14862_.jpg,2,0,2,2,1,6,11,1,2.62
5401,iaa_pub14863_.jpg,1,1,3,0,0,1,19,0,2.62
5402,iaa_pub14864_.jpg,2,0,12,0,2,0,9,0,3.54
5403,iaa_pub14865_.jpg,10,0,2,0,3,0,10,0,3.34
5404,iaa_pub14866_.jpg,2,0,15,0,0,0,8,0,3.56
5405,iaa_pub14867_.jpg,2,0,10,2,0,0,11,0,2.98
5406,iaa_pub14868_.jpg,11,0,6,0,1,0,7,0,4.1
5407,iaa_pub14869_.jpg,2,0,2,0,1,0,19,1,3.16
5408,iaa_pub1486_.jpg,0,0,5,3,0,0,17,0,2.6
5409,iaa_pub14870_.jpg,3,0,14,0,0,0,8,0,3.46
5410,iaa_pub14871_.jpg,5,1,1,0,1,0,17,0,3.28
5411,iaa_pub14872_.jpg,1,0,4,4,1,0,15,0,2.66
5412,iaa_pub14873_.jpg,7,3,3,0,3,0,9,0,3.96
5413,iaa_pub14874_.jpg,4,0,1,0,2,0,18,0,3.22
5414,iaa_pub14875_.jpg,2,0,2,0,0,0,19,2,2.74
